railroadcode,railroadname,year,incidentnumber,incidentyear,incidentmonth,maintenanceincicidentrai,maintenancerailroadname,maintainenanceincidentnumber,maintenanceincidentyear,maintenanceincidentmonth,gradecrossingid,date,month,day,hour,minute,ampm,time,neareststation,division,countycode,countyname,statecode,statename,highwayname,publicprivatecode,publicprivate,highwayusercode,highwayuser,estimatedvehiclespeed,highwayuserpositioncode,highwayuserposition,equipmentinvolvedcode,equipmentinvolved,railroadcarunitposition,equipmentstruckcode,equipmentstruck,hazmatinvolvementcode,hazmatinvolvement,hazmatreleasedbycode,temperature,visibilitycode,visibility,weatherconditioncode,weathercondition,equipmenttypecode,equipmenttype,tracktypecode,tracktype,trackname,trackclass,numberoflocomotiveunits,numberofcars,trainspeed,estimatedrecordedspeedcode,traindirectioncode,traindirection,crossingwarningexpandedcode1,crossingwarningexpandedcode2,crossingwarningexpandedcode3,crossing_warning_expanded_code_12,crossingwarningexpanded1,crossingwarningexpanded2,crossingwarningexpanded3,crossing_warning_expanded_12,crossingwarningcode,crossingwarning,crossingwarninglocationcode,crossingwarninglocation,warningconnectedtosignal,crossingilluminated,viewobstructioncode,viewobstruction,userskilledforreportingr,usersinjuredforreporting,vehicledamagecost,numbervehicleoccupants,employeeskilledforreport,employeesinjuredforrepor,numberpeopleontrain,form54filed,passengerskilledforrepor,passengersinjuredforrepo,narrative,totalkilledform57,totalinjuredform57,railroadtype,railroadreporting,personskilledforreportin,totalinjuredform55a,district,whistlebancode,whistleban,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_code,reporting_parent_railroad_name,reporting_railroad_holding_company,maintenance_railroad_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_code,maintenance_parent_railroad_name,maintenance_railroad_holding_company,cityname,vehicledirectioncode,vehicledirection,userstruckbysecondtraincode,highwayuseractioncode,highwayuseraction,driverpassedvehicle,driverconditioncode,drivercondition,driverinvehicle,crossingwarningexpandedcode4,crossingwarningexpanded4,userage,usergender,crossingwarningexpandedcode5,crossingwarningexpanded5,hazmatreleasedby,subdivision,roadwayconditioncode,roadwaycondition,videotaken,videoused,crossingwarningexplanationcode,crossingwarningexplanation
LI,Long Island Rail Road,2012,GR20121202,12,12,LI,Long Island Rail Road,GR20121202,12,12,338140P,2012-12-31T00:00:00.000,12,31,08,29,AM,8:29 AM,NEW HYDE PARK,,059,NASSAU,36,NEW YORK,12TH STREET,Y,Public,K,Pedestrian,0,2,Stopped on crossing,E,DMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,32.0,2,Day,1,Clear,E,DMU,1,Main,MAINLINE 1,4,0.0,5.0,75,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,100,No,0.0,0.0,TRAIN 509 STRUCK TRESPASSER WHO WALKED AROUND LOWERED GATES.,1.0,0.0,No,1,1.0,0.0,1,,,LIGR20121202201212,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,1,North,No,1,Went around the gate,No,1,Killed,No,,,62,Male,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2013,GR20130901,13,09,LI,Long Island Rail Road,GR20130901,13,09,338169M,2013-09-11T00:00:00.000,09,11,07,43,PM,7:43 PM,BRENTWOOD,,103,SUFFOLK,36,NEW YORK,BRENTWOOD ROAD,Y,Public,K,Pedestrian,,3,Moving over crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,72.0,3,Dusk,1,Clear,D,EMU,1,Main,MAINLINE 2,4,0.0,12.0,35,R,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,999,No,0.0,0.0,TRAIN 2078 STRUCK A TRESPASSER WHO WENT AROUND LOWERED GATES.,1.0,0.0,No,1,0.0,0.0,1,,,LIGR20130901201309,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,2,South,No,8,Suicide/attempted suicide,,,,,,,54,Male,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2014,GR20140501,14,05,LI,Long Island Rail Road,GR20140501,14,05,338002B,2014-05-27T00:00:00.000,05,27,06,05,PM,6:05 PM,FARMINGDALE,,059,NASSAU,36,NEW YORK,STAPLE STREET,Y,Public,K,Pedestrian,,3,Moving over crossing,E,DMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,80.0,2,Day,1,Clear,E,DMU,1,Main,CENTRAL BRANCH,4,0.0,5.0,60,R,3,East,1,2,6,7,Gates,Cantilever FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,650,No,0.0,0.0,TRAIN 2704 FATALLY STRUCK A PEDESTRIAN THAT WAS GOING AROUND LOWERED GATES FROM SOUTH SIDE TO NORTHSIDE OF TRACKS.,1.0,0.0,No,1,1.0,0.0,1,,,LIGR20140501201405,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,1,North,No,1,Went around the gate,,,,,,,77,Male,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2021,75383,21,08,LI,Long Island Rail Road,75383,21,08,338063S,2021-08-14T00:00:00.000,08,14,10,40,PM,10:40 PM,BELLPORT,,103,SUFFOLK,36,NEW YORK,STATION ROAD,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,82.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MONTAUK 1,4,1.0,5.0,60,R,3,East,1,2,6,7,Gates,Cantilever FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,3,No,0.0,0.0,"EASTBOUND EQUIPMENT TRAIN 5790 STRUCK A MALE TRESPASSER AT THE STATION ROAD CROSSING, IN BELLPORT. AGE UNKNOWN AT TIME OF FILING.",1.0,0.0,No,1,1.0,0.0,1,,,LI75383202108,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BELLPORT,2,South,No,1,Went around the gate,No,,,,,,,Male,,,Neither,LIRR MONTAUK,A,Dry,No,No,,
NYA,New York & Atlantic Railway Company,2021,NYA000024,21,06,LI,Long Island Rail Road,XXX,21,06,338160B,2021-06-15T00:00:00.000,06,15,02,43,AM,2:43 AM,PINELAWN,,103,SUFFOLK,36,NEW YORK,LITTLE EAST NECK ROA,Y,Public,A,Auto,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,65.0,4,Dark,1,Clear,1,Freight Train,1,Main,MAINLINE 2,4,2.0,30.0,32,R,3,East,,,,1,,,,Gates,1,Provided minimum 20-second warning,1,Both sides,Unknown,Yes,8,Not obstructed,0.0,0.0,5000.0,1.0,0.0,0.0,3,No,0.0,0.0,"ON TUESDAY JUNE 15,2021 AT APPROXIMATELY 2:59 AM, THE RS 60 CREW REPORTED STRIKING A VEHICLE WHILE OPERATING EASTBOUND ON MAINLINE #2.",0.0,0.0,Cl,1,0.0,0.0,1,,,NYANYA000024202106,Shortline,Class 3,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,WYANDANCH,2,South,Yes,1,Went around the gate,No,3,Uninjured,Yes,,,,Male,,,Neither,MAIN LINE,A,Dry,Yes,Yes,,
LI,Long Island Rail Road,2021,75079,21,06,LI,Long Island Rail Road,75079,21,06,338314J,2021-06-28T00:00:00.000,06,28,01,31,PM,1:31 PM,HUNTINGTON,,103,SUFFOLK,36,NEW YORK,OAKWOOD ROAD,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,91.0,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,TRACK 01,4,1.0,3.0,30,R,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,54,No,0.0,0.0,MALE TRESPASSER WAS STRUCK BY TRAIN 650 AT OAKWOOD ROAD CROSSING IN HUNTINGTON.,1.0,0.0,No,1,1.0,0.0,1,,,LI75079202106,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,HUNTINGTON,1,North,No,1,Went around the gate,,,,,,,66,Male,,,Neither,LIRR PORT JEFFERSON,A,Dry,No,No,,
LI,Long Island Rail Road,2020,73532,20,11,LI,Long Island Rail Road,73532,20,11,338359R,2020-11-12T00:00:00.000,11,12,08,09,AM,8:09 AM,OCEANSIDE,,059,NASSAU,36,NEW YORK,WEIDNER AVENUE,Y,Public,K,Pedestrian,,3,Moving over crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,55.0,2,Day,3,Rain,D,EMU,1,Main,TRACK 01,4,0.0,6.0,20,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,15,No,0.0,0.0,"TRAIN 821 STRUCK A TRESPASSER AT THE EAST END OF OCEANSIDE STATION AT WEIDNER BLVD CROSSING. MALE SUBJECT REPORTED TO HAVE GONE UNDER GATES. AS PER 11/2020 TRAIN VS REPORT, TRESPASSER LATER DIED.",1.0,0.0,No,1,1.0,0.0,1,,,LI73532202011,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,OCEANSIDE,1,North,Unknown,1,Went around the gate,,,,,,,66,Male,,,Neither,LONG BEACH,B,Wet,No,No,,
LI,Long Island Rail Road,2021,74086,21,02,LI,Long Island Rail Road,74086,21,02,338366B,2021-02-10T00:00:00.000,02,10,08,29,PM,8:29 PM,LAKEVIEW,,059,NASSAU,36,NEW YORK,EAGLE AVENUE,Y,Public,A,Auto,0,2,Stopped on crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,32.0,4,Dark,2,Cloudy,D,EMU,1,Main,SINGLE MAIN TRACK,3,0.0,8.0,25,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,0.0,0.0,0.0,0.0,0.0,0.0,4,No,0.0,0.0,"TRAIN 959 STRUCK AN UNOCCUPIED MOTOR VEHICLE AT THE EAGLE AVE CROSSING ON THE EAST END OF LAKEVIEW PASSENGER STATION. ON 08-30-2021, SMS DIRECTOR UPDATED BOX 11 TO WEST HEMPSTEAD.",0.0,0.0,No,1,0.0,0.0,1,,,LI74086202102,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,WEST HEMPSTEAD,1,North,Unknown,4,Stopped on crossing,Unknown,3,Uninjured,No,,,39,Male,,,Neither,WEST HEMSTEAD,C,Snow/slush,No,No,,
LI,Long Island Rail Road,2021,74112,21,02,LI,Long Island Rail Road,74112,21,02,338163W,2021-02-16T00:00:00.000,02,16,04,40,PM,4:40 PM,DEER PARK,,103,SUFFOLK,36,NEW YORK,CARLLS STRAIGHT PATH,Y,Public,K,Pedestrian,0,2,Stopped on crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,45.0,2,Day,2,Cloudy,D,EMU,1,Main,TRACK 01,4,0.0,12.0,40,E,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,No,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,1.0,75,No,0.0,0.0,"STANDING MALE TRESPASSER WAS STRUCK BY TRAIN# 2059 AT CARLLS STRAIGHT PATH GRADE CROSSING IN DEER PARK. UNABLE TO DETEMINE BOX 15 (DIRECTION-GEOGRAPHIC). ON 04-28-2021, SMS ADDED 1 EMPLOYEE INJURY ANDUPDATED TIME OF INCIDENT TO 440 PM AND BOX 22 .",1.0,1.0,No,1,1.0,1.0,1,,,LI74112202102,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,DEER PARK,,,No,4,Stopped on crossing,,,,,,,59,Male,,,Neither,LIRR MAINLINE,A,Dry,No,No,,
LI,Long Island Rail Road,2021,73798,21,01,LI,Long Island Rail Road,73798,21,01,338424U,2021-01-14T00:00:00.000,01,14,08,47,PM,8:47 PM,MINEOLA,,059,NASSAU,36,NEW YORK,STATION PLAZA ROAD,Y,Public,K,Pedestrian,0,2,Stopped on crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,40.0,4,Dark,1,Clear,D,EMU,1,Main,TRACK 01,4,0.0,8.0,55,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,100,No,0.0,0.0,"MALE TRESPASSER WALKED ALONG THE CROSSWALK ONTO TRACK 1 AND WAS FATALLY STRUCK BY TRAIN 2069 EAST OFMINEOLA STATION. ON 11-01-2021, SMS DIRECTOR UPDATED CASE TO SUICIDE.",1.0,0.0,No,1,0.0,0.0,1,,,LI73798202101,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,MINEOLA,2,South,No,8,Suicide/attempted suicide,,,,,,,27,Male,,,Neither,MAINLINE,A,Dry,No,No,,
LI,Long Island Rail Road,2020,73349,20,10,LI,Long Island Rail Road,73349,20,10,338316X,2020-10-17T00:00:00.000,10,17,09,13,PM,9:13 PM,HUNTINGTON,,103,SUFFOLK,36,NEW YORK,PULASKI AND MCKAY RD,Y,Public,K,Pedestrian,,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,41.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,TRACK 02,4,1.0,4.0,20,R,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,Yes,Yes,6,Highway vehicles,0.0,1.0,0.0,0.0,0.0,0.0,40,No,0.0,0.0,"TRAIN 6686 STRUCK A MALE TRESPASSER WHO WENT AROUND THE CROSSING GATES. NARRATIVE UPDATED ON 12/07/2020 BY SMS DIRECTOR TO STATE THAT ""AS PER THE MTA POLICE REPORT, THE INDIVIDUAL IS UNDOMICILED."" THUS, FORM 150 IS UNABLE TO BE SENT TO INJURED INDIVIDUAL. SMS DIRECTOR UPDATED COUNTY AND TRESPASSER AGE ON 12-23-2020. ON 02-17-2021, SMS DIRECTOR UPDATED CAUSE TO ""ACCIDENT"" AS PER UPDATED 2020 TRAINVS REPORT.",0.0,1.0,No,1,0.0,1.0,1,,,LI73349202010,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,HUNTINGTON,2,South,Yes,1,Went around the gate,,,,,,,51,Male,,,Neither,LIRR PORT JEFFERSON,A,Dry,No,No,,
LI,Long Island Rail Road,2021,74768,21,05,LI,Long Island Rail Road,74768,21,05,338332G,2021-05-06T00:00:00.000,05,06,01,48,PM,1:48 PM,SAINT JAMES,,103,SUFFOLK,36,NEW YORK,NISSEQUOGUE RIVER RD,Y,Public,K,Pedestrian,,3,Moving over crossing,2,Train (units pushing),1,2,Rail equipment struck by highway user,4,Neither,4,62.0,2,Day,1,Clear,B,Passenger Train - Pushing,1,Main,TRACK 01,4,1.0,4.0,45,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,25,No,0.0,0.0,WEST-BOUND TRAIN 651 WAS APPROACHING THE NISSEQUOGUE RIVER ROAD CROSSING WHEN A MALE TRESPASSER RANINTO THE SIDE OF CAB CAR 5010.  TRESPASSER WAS TRANSPORTED TO NEARBY HOSPITAL BUT LATER DIED. AGE UNKNOWN.,1.0,0.0,No,1,1.0,0.0,1,,,LI74768202105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,SMITHTOWN,2,South,No,1,Went around the gate,,,,,,,,Male,,,Neither,LIRR  PORT JEFFERSON,A,Dry,No,No,,
LI,Long Island Rail Road,2013,GR20130801,13,08,LI,Long Island Rail Road,GR20130801,13,08,338139V,2013-08-18T00:00:00.000,08,18,03,29,PM,3:29 PM,NEW HYDE PARK,,059,NASSAU,36,NEW YORK,COVERT AVENUE,Y,Public,K,Pedestrian,,3,Moving over crossing,D,EMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,80.0,2,Day,2,Cloudy,D,EMU,1,Main,MAINLINE 1,4,0.0,12.0,75,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,1.0,0.0,0.0,0.0,0.0,0.0,350,No,0.0,0.0,TRAIN 8055 STRUCK TRESPASSER WHO WENT AROUND GATE AT COVERT AVENUE CROSSING,1.0,0.0,No,1,0.0,0.0,1,,,LIGR20130801201308,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,2,South,No,8,Suicide/attempted suicide,,,,,,,52,Female,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2013,GR20130201,13,02,LI,Long Island Rail Road,GR20130201,13,02,338299J,2013-02-10T00:00:00.000,02,10,08,38,PM,8:38 PM,GLEN STREET,,059,NASSAU,36,NEW YORK,GLEN STREET,Y,Public,K,Pedestrian,,3,Moving over crossing,E,DMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,17.0,4,Dark,1,Clear,E,DMU,1,Main,OYSTER BAY 1,4,0.0,5.0,30,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,0.0,1.0,0.0,0.0,0.0,0.0,30,No,0.0,0.0,TRAIN 6563 STRUCK PEDESTRIAN AT GLEN STREET CROSSING.  THE PEDESTRIAN WAS TRAVERSING THE CROSSING ONTHE OPPOSITE SIDE OF THE STREET WHERE THERE WERE NO GATES (TRAVELING SOUTH ON THE EAST END).  THOUGH THE CROSSING HAS ALL THAT WAS INDICATED ON THE FORM THERE WEREN’T GATES WHERE HE CROSSED.,0.0,1.0,No,1,0.0,1.0,1,,,LIGR20130201201302,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,2,South,No,5,Other,No,2,Injured,No,,,22,Male,,,Neither,SYSTEM,B,Wet,No,No,,
LI,Long Island Rail Road,2013,GR20130202,13,02,LI,Long Island Rail Road,GR20130202,13,02,338253V,2013-02-13T00:00:00.000,02,13,11,53,AM,11:53 AM,MATTITUCK,,103,SUFFOLK,36,NEW YORK,ELIJAH LANE,Y,Public,A,Auto,20,3,Moving over crossing,E,DMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,38.0,2,Day,1,Clear,E,DMU,1,Main,MAINLINE 1,4,0.0,3.0,37,R,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,0.0,1.0,4000.0,1.0,0.0,0.0,3,No,0.0,0.0,TRAIN 202 STRUCK AUTOMOBILE WHAT WENT AROUND LOWERED GATES AT ELIJAH CROSSING.,0.0,1.0,No,1,0.0,1.0,1,,,LIGR20130202201302,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,2,South,No,1,Went around the gate,No,2,Injured,Yes,,,28,Male,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2013,GR20130301,13,03,LI,Long Island Rail Road,GR20130301,13,03,338037C,2013-03-14T00:00:00.000,03,14,09,18,PM,9:18 PM,SAYVILLE,,103,SUFFOLK,36,NEW YORK,CHERRY AVE,Y,Public,K,Pedestrian,,3,Moving over crossing,E,DMU Locomotive(s),1,1,Rail equipment struck highway user,4,Neither,4,33.0,4,Dark,1,Clear,E,DMU,1,Main,MONTAUK #1,4,0.0,7.0,60,R,4,West,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,No,8,Not obstructed,0.0,1.0,0.0,0.0,0.0,0.0,3,No,0.0,0.0,TRESPASSER WENT AROUND LOWERED GATES AND THEN  NOTICED TRAIN APPROACHING. MADE IT TO NORTH SIDE BUTTRAIN STRUCK HIS WHEEL BEHIND LUGGAGE THROWING  HIM CLEAR OF TRACKS.,0.0,1.0,No,1,0.0,1.0,1,,,LIGR20130301201303,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,1,North,No,1,Went around the gate,No,2,Injured,No,,,59,Male,,,Neither,SYSTEM,A,Dry,No,No,,
LI,Long Island Rail Road,2021,75807,21,10,LI,Long Island Rail Road,75807,21,10,338045U,2021-10-26T00:00:00.000,10,26,10,27,AM,10:27 AM,SAYVILLE,,103,SUFFOLK,36,NEW YORK,BAYPORT AVENUE,Y,Public,A,Auto,10,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,64.0,2,Day,3,Rain,B,Passenger Train - Pushing,1,Main,TRACK 01,4,2.0,3.0,40,E,3,East,1,3,6,7,Gates,Standard FLS,Audible,Crossbucks,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,1.0,0.0,24000.0,1.0,0.0,0.0,33,No,0.0,0.0,LI TRAIN 2767 STRUCK A VEHICLE AT THE BAYPORT AVE CROSSING WHICH WAS REPORTED TO HAVE WENT AROUND THE DOWN CROSSING GATES. SUICIDE CASE CONFIRMED ON MTA PD OCTOBER 2021 TRAIN VS REPORT.,1.0,0.0,No,1,0.0,0.0,1,,,LI75807202110,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,BAYPORT,2,South,No,8,Suicide/attempted suicide,Unknown,1,Killed,Yes,8,Stop signs,35,Male,,,Neither,LIRR MONTAUK,B,Wet,No,No,,
LI,Long Island Rail Road,2011,GR20110101,11,01,LI,Long Island Rail Road,GR20110101,11,01,338156L,2011-01-13T00:00:00.000,01,13,06,35,PM,6:35 PM,FARMINGDALE,SYSTEM,059,NASSAU,36,NEW YORK,ELIZABETH STREET,Y,Public,A,Auto,30,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,0,20.0,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,ML2,4,1.0,9.0,75,E,3,East,1,3,6,8,Gates,Standard FLS,Audible,Stop signs,1,Provided minimum 20-second warning,1,Both sides,No,Yes,8,Not obstructed,0.0,1.0,5000.0,1.0,0.0,0.0,800,Yes,0.0,0.0,INTOXICATED FEMALE DROVE AROUND LOWERED GATES IN FARMINGDALE.  CAR WAS STRUCK BY TRAIN 2070.,0.0,1.0,No,1,0.0,1.0,1,2,No,LIGR20110101201101,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,2,South,No,1,Went around the gate,No,2,Injured,Yes,,,42,Female,,,,,,,,,,
